stock_code,date,price,wisdom_buy,wisdom_sell,smart_money_signal,ma5,ma10,ma20,volume_ratio,combined_signal,stock_name
000989,2025-07-11,11.8,1.0,1.0,1.0,10.916,10.193,9.579,2.753875530543349,strong_buy,股票000989
600329,2025-07-11,33.18,1.0,1.0,1.0,32.760000000000005,32.588,32.1375,0.8753497427844632,strong_buy,股票600329
002864,2025-07-11,29.2,1.0,1.0,1.0,29.016,28.819,28.3285,1.0812891712778743,strong_buy,股票002864
002644,2025-07-11,8.47,1.0,1.0,1.0,8.436,8.398,8.317,1.0116240778814183,strong_buy,股票002644
600557,2025-07-11,16.01,1.0,1.0,1.0,15.626,15.511000000000001,15.3115,1.5188519322098235,strong_buy,股票600557
600572,2025-07-11,4.53,1.0,1.0,1.0,4.482000000000001,4.46,4.4030000000000005,1.2210974546258846,strong_buy,股票600572
002317,2025-07-11,15.98,1.0,1.0,1.0,15.862,15.690999999999999,15.494499999999999,0.9204215480406758,strong_buy,股票002317
000623,2025-07-11,17.75,1.0,1.0,1.0,17.204,16.958999999999996,16.644,2.0495661231131317,strong_buy,股票000623
002107,2025-07-11,6.78,1.0,1.0,1.0,6.2299999999999995,6.102,5.8955,5.486801513873544,strong_buy,股票002107
600211,2025-07-11,37.25,1.0,1.0,1.0,36.95,36.869,36.634499999999996,1.5231142952267038,strong_buy,股票600211
603858,2025-07-11,16.88,1.0,1.0,1.0,16.674,16.534999999999997,16.3335,1.2012378002911321,strong_buy,股票603858
600062,2025-07-11,18.68,0.0,0.0,1.0,18.498,18.427,18.279999999999998,0.952005105440485,buy,股票600062
301207,2025-07-11,17.2,0.0,0.0,1.0,17.008000000000003,16.941,16.604499999999998,1.0110297339593115,buy,股票301207
603439,2025-07-11,13.46,0.0,0.0,1.0,12.426,12.119,11.806999999999999,7.583929560832049,buy,股票603439
000538,2025-07-11,56.07,0.0,0.0,1.0,55.938,55.843999999999994,55.6845,1.3499349938474767,buy,股票000538
600196,2025-07-11,25.6,0.0,0.0,1.0,25.324,25.305,25.066499999999998,1.5603336980698508,buy,股票600196
600332,2025-07-11,26.75,0.0,0.0,1.0,26.565999999999995,26.486,26.279499999999995,1.6906114115875495,buy,股票600332
002287,2025-07-11,22.4,0.0,0.0,1.0,22.28,22.253999999999998,22.1325,0.5135306827274618,buy,股票002287
600976,2025-07-11,39.71,0.0,0.0,1.0,39.412,39.293000000000006,39.287,1.06192401582005,buy,股票600976
002737,2025-07-11,16.05,0.0,0.0,1.0,15.866000000000003,15.821000000000002,15.742500000000001,1.7586845316389206,buy,股票002737
600479,2025-07-11,10.72,0.0,0.0,1.0,10.672,10.594,10.453,1.120365563405538,buy,股票600479
600285,2025-07-11,22.9,0.0,0.0,0.0,23.15,23.166,22.929,1.0784882378742757,hold,股票600285
688658,2025-07-11,24.14,0.0,0.0,0.0,23.580000000000002,22.904,21.59,0.6673449583271076,hold,股票688658
600422,2025-07-11,14.48,0.0,0.0,0.0,14.334,14.379,14.497,1.9144208132361633,hold,股票600422
603998,2025-07-11,10.29,0.0,0.0,0.0,10.256,10.158,10.075999999999999,0.8324073356536623,hold,股票603998
600535,2025-07-11,15.85,0.0,0.0,0.0,15.878,15.807999999999998,15.711000000000002,1.2866899687166582,hold,股票600535
603896,2025-07-11,21.38,0.0,0.0,0.0,21.278,21.327,21.407999999999998,0.7931816485901624,hold,股票603896
600566,2025-07-11,26.22,0.0,0.0,0.0,26.032,26.103999999999996,25.921000000000003,0.7659226856363011,hold,股票600566
600750,2025-07-11,21.98,0.0,0.0,0.0,21.932000000000002,21.915,21.9615,1.0404076536933546,hold,股票600750
600867,2025-07-11,7.97,0.0,0.0,0.0,7.942,8.036999999999999,7.8420000000000005,0.7310821184375506,hold,股票600867
603087,2025-07-11,55.84,0.0,0.0,0.0,54.984,55.510000000000005,54.817499999999995,1.009146164015665,hold,股票603087
688247,2025-07-11,10.9,0.0,0.0,0.0,10.767999999999999,10.645000000000001,10.3845,1.0602610162363373,hold,股票688247
000513,2025-07-11,36.96,0.0,0.0,0.0,36.736000000000004,36.494,36.1595,1.018141224590467,hold,股票000513
300181,2025-07-11,18.85,0.0,0.0,0.0,18.772,18.436,17.704,1.1558752435520872,hold,股票300181
600085,2025-07-11,35.7,0.0,0.0,0.0,35.598,35.745999999999995,35.758,1.8200447675411455,hold,股票600085
600023,2025-07-11,5.13,0.0,0.0,0.0,5.241999999999999,5.179,5.106,1.758507907685755,hold,股票600023
600098,2025-07-11,6.57,0.0,0.0,0.0,6.603999999999999,6.4719999999999995,6.3805,1.181553930840261,hold,股票600098
600380,2025-07-11,11.68,0.0,0.0,0.0,11.542,11.375,11.213,1.083908679339907,hold,股票600380
600982,2025-07-11,4.7,0.0,0.0,0.0,4.75,4.648,4.5285,1.1826301795563448,hold,股票600982
600521,2025-07-11,20.56,0.0,0.0,0.0,21.240000000000002,20.823,19.886,0.7725957595145445,hold,股票600521
600993,2025-07-11,27.7,0.0,0.0,0.0,27.522000000000002,27.738999999999997,28.016000000000002,0.8894376383359548,hold,股票600993
600129,2025-07-11,21.58,0.0,0.0,0.0,21.672,21.573999999999998,21.451,0.9312990823321127,hold,股票600129
600436,2025-07-11,198.0,0.0,0.0,0.0,198.004,198.6,199.5285,1.7908376739817264,hold,股票600436
002603,2025-07-11,14.92,0.0,0.0,0.0,14.788,14.641,14.368500000000001,0.9989035837512502,hold,股票002603
002412,2025-07-11,6.58,0.0,0.0,0.0,6.55,6.484999999999999,6.3055,1.016280904584923,hold,股票002412
000999,2025-07-11,31.22,0.0,0.0,0.0,31.136000000000003,31.129,31.214999999999996,1.503689831829223,hold,股票000999
002020,2025-07-11,15.53,0.0,0.0,0.0,15.2,14.364,13.7625,1.695544995060135,hold,股票002020
002424,2025-07-11,5.38,0.0,0.0,0.0,5.4399999999999995,5.544,5.0645,0.5685869221974043,hold,股票002424
002773,2025-07-11,30.5,0.0,0.0,0.0,29.496000000000002,29.5,28.9065,1.3788831901832828,hold,股票002773
002880,2025-07-11,28.81,0.0,0.0,0.0,29.038,29.061,28.704,1.6229018710496574,hold,股票002880
000963,2025-07-11,40.13,0.0,0.0,0.0,39.688,40.116,40.589,0.7285469983941892,hold,股票000963
300534,2025-07-11,10.09,0.0,0.0,0.0,10.010000000000002,9.917000000000002,9.7715,1.1039582949777618,hold,股票300534
600161,2025-07-11,19.66,0.0,0.0,0.0,19.701999999999998,19.506,19.3405,1.0299366217948285,hold,股票600161
002393,2025-07-11,19.41,0.0,0.0,0.0,19.371999999999996,19.363999999999997,19.5735,0.6353863456501269,hold,股票002393
000989,2025-07-11,11.8,1.0,1.0,1.0,10.916,10.193,9.579,2.753875530543349,strong_buy,九芝堂
600329,2025-07-11,33.18,1.0,1.0,1.0,32.760000000000005,32.588,32.1375,0.8753497427844632,strong_buy,达仁堂
002864,2025-07-11,29.2,1.0,1.0,1.0,29.016,28.819,28.3285,1.0812891712778743,strong_buy,盘龙药业
002644,2025-07-11,8.47,1.0,1.0,1.0,8.436,8.398,8.317,1.0116240778814183,strong_buy,佛慈制药
600557,2025-07-11,16.01,1.0,1.0,1.0,15.626,15.511000000000001,15.3115,1.5188519322098235,strong_buy,康缘药业
600572,2025-07-11,4.53,1.0,1.0,1.0,4.482000000000001,4.46,4.4030000000000005,1.2210974546258846,strong_buy,康恩贝
002317,2025-07-11,15.98,1.0,1.0,1.0,15.862,15.690999999999999,15.494499999999999,0.9204215480406758,strong_buy,众生药业
000623,2025-07-11,17.75,1.0,1.0,1.0,17.204,16.958999999999996,16.644,2.0495661231131317,strong_buy,吉林敖东
002107,2025-07-11,6.78,1.0,1.0,1.0,6.2299999999999995,6.102,5.8955,5.486801513873544,strong_buy,沃华医药
600211,2025-07-11,37.25,1.0,1.0,1.0,36.95,36.869,36.634499999999996,1.5231142952267038,strong_buy,西藏药业
603858,2025-07-11,16.88,1.0,1.0,1.0,16.674,16.534999999999997,16.3335,1.2012378002911321,strong_buy,步长制药
600062,2025-07-11,18.68,0.0,0.0,1.0,18.498,18.427,18.279999999999998,0.952005105440485,buy,XD华润双
301207,2025-07-11,17.2,0.0,0.0,1.0,17.008000000000003,16.941,16.604499999999998,1.0110297339593115,buy,华兰疫苗
603439,2025-07-11,13.46,0.0,0.0,1.0,12.426,12.119,11.806999999999999,7.583929560832049,buy,贵州三力
000538,2025-07-11,56.07,0.0,0.0,1.0,55.938,55.843999999999994,55.6845,1.3499349938474767,buy,云南白药
600196,2025-07-11,25.6,0.0,0.0,1.0,25.324,25.305,25.066499999999998,1.5603336980698508,buy,复星医药
600332,2025-07-11,26.75,0.0,0.0,1.0,26.565999999999995,26.486,26.279499999999995,1.6906114115875495,buy,白云山
002287,2025-07-11,22.4,0.0,0.0,1.0,22.28,22.253999999999998,22.1325,0.5135306827274618,buy,奇正藏药
600976,2025-07-11,39.71,0.0,0.0,1.0,39.412,39.293000000000006,39.287,1.06192401582005,buy,健民集团
002737,2025-07-11,16.05,0.0,0.0,1.0,15.866000000000003,15.821000000000002,15.742500000000001,1.7586845316389206,buy,葵花药业
600479,2025-07-11,10.72,0.0,0.0,1.0,10.672,10.594,10.453,1.120365563405538,buy,千金药业
600285,2025-07-11,22.9,0.0,0.0,0.0,23.15,23.166,22.929,1.0784882378742757,hold,羚锐制药
688658,2025-07-11,24.14,0.0,0.0,0.0,23.580000000000002,22.904,21.59,0.6673449583271076,hold,悦康药业
600422,2025-07-11,14.48,0.0,0.0,0.0,14.334,14.379,14.497,1.9144208132361633,hold,昆药集团
603998,2025-07-11,10.29,0.0,0.0,0.0,10.256,10.158,10.075999999999999,0.8324073356536623,hold,方盛制药
600535,2025-07-11,15.85,0.0,0.0,0.0,15.878,15.807999999999998,15.711000000000002,1.2866899687166582,hold,天士力
603896,2025-07-11,21.38,0.0,0.0,0.0,21.278,21.327,21.407999999999998,0.7931816485901624,hold,寿仙谷
600566,2025-07-11,26.22,0.0,0.0,0.0,26.032,26.103999999999996,25.921000000000003,0.7659226856363011,hold,济川药业
600750,2025-07-11,21.98,0.0,0.0,0.0,21.932000000000002,21.915,21.9615,1.0404076536933546,hold,江中药业
600867,2025-07-11,7.97,0.0,0.0,0.0,7.942,8.036999999999999,7.8420000000000005,0.7310821184375506,hold,通化东宝
603087,2025-07-11,55.84,0.0,0.0,0.0,54.984,55.510000000000005,54.817499999999995,1.009146164015665,hold,甘李药业
688247,2025-07-11,10.9,0.0,0.0,0.0,10.767999999999999,10.645000000000001,10.3845,1.0602610162363373,hold,宣泰医药
000513,2025-07-11,36.96,0.0,0.0,0.0,36.736000000000004,36.494,36.1595,1.018141224590467,hold,丽珠集团
300181,2025-07-11,18.85,0.0,0.0,0.0,18.772,18.436,17.704,1.1558752435520872,hold,佐力药业
600085,2025-07-11,35.7,0.0,0.0,0.0,35.598,35.745999999999995,35.758,1.8200447675411455,hold,同仁堂
600023,2025-07-11,5.13,0.0,0.0,0.0,5.241999999999999,5.179,5.106,1.758507907685755,hold,浙能电力
600098,2025-07-11,6.57,0.0,0.0,0.0,6.603999999999999,6.4719999999999995,6.3805,1.181553930840261,hold,广州发展
600380,2025-07-11,11.68,0.0,0.0,0.0,11.542,11.375,11.213,1.083908679339907,hold,健康元
600982,2025-07-11,4.7,0.0,0.0,0.0,4.75,4.648,4.5285,1.1826301795563448,hold,宁波能源
600521,2025-07-11,20.56,0.0,0.0,0.0,21.240000000000002,20.823,19.886,0.7725957595145445,hold,华海药业
600993,2025-07-11,27.7,0.0,0.0,0.0,27.522000000000002,27.738999999999997,28.016000000000002,0.8894376383359548,hold,马应龙
600129,2025-07-11,21.58,0.0,0.0,0.0,21.672,21.573999999999998,21.451,0.9312990823321127,hold,太极集团
600436,2025-07-11,198.0,0.0,0.0,0.0,198.004,198.6,199.5285,1.7908376739817264,hold,片仔癀
002603,2025-07-11,14.92,0.0,0.0,0.0,14.788,14.641,14.368500000000001,0.9989035837512502,hold,以岭药业
002412,2025-07-11,6.58,0.0,0.0,0.0,6.55,6.484999999999999,6.3055,1.016280904584923,hold,汉森制药
000999,2025-07-11,31.22,0.0,0.0,0.0,31.136000000000003,31.129,31.214999999999996,1.503689831829223,hold,华润三九
002020,2025-07-11,15.53,0.0,0.0,0.0,15.2,14.364,13.7625,1.695544995060135,hold,京新药业
002424,2025-07-11,5.38,0.0,0.0,0.0,5.4399999999999995,5.544,5.0645,0.5685869221974043,hold,贵州百灵
002773,2025-07-11,30.5,0.0,0.0,0.0,29.496000000000002,29.5,28.9065,1.3788831901832828,hold,康弘药业
002880,2025-07-11,28.81,0.0,0.0,0.0,29.038,29.061,28.704,1.6229018710496574,hold,卫光生物
000963,2025-07-11,40.13,0.0,0.0,0.0,39.688,40.116,40.589,0.7285469983941892,hold,华东医药
300534,2025-07-11,10.09,0.0,0.0,0.0,10.010000000000002,9.917000000000002,9.7715,1.1039582949777618,hold,陇神戎发
600161,2025-07-11,19.66,0.0,0.0,0.0,19.701999999999998,19.506,19.3405,1.0299366217948285,hold,天坛生物
002393,2025-07-11,19.41,0.0,0.0,0.0,19.371999999999996,19.363999999999997,19.5735,0.6353863456501269,hold,力生制药
002737,2025-07-11,16.05,0.0,0.0,1.0,15.866000000000003,15.821000000000002,15.742500000000001,1.7586845316389206,buy,葵花药业
